E [keV] 	 mu/rho (tissue)    	 mu/rho (bone)      	 mu/rho (water) 
731.0  	 0.0812349900274119 	 0.07620758039032804 	 0.08199678772458321 
732.0  	 0.08118431958827113 	 0.0761596216483727 	 0.08194567899628769 
733.0  	 0.08113373476908223 	 0.07611174470739351 	 0.08189465757713457 
734.0  	 0.08108323530234697 	 0.07606394930449473 	 0.08184372319992472 
735.0  	 0.08103282092180422 	 0.07601623517803592 	 0.08179287559865354 
736.0  	 0.08098249136242229 	 0.07596860206762371 	 0.08174211450850376 
737.0  	 0.08093224636039169 	 0.07592104971410447 	 0.08169143966583892 
738.0  	 0.08088208565311725 	 0.07587357785955584 	 0.08164085080819576 
739.0  	 0.08083200897921121 	 0.07582618624727973 	 0.08159034767427803 
740.0  	 0.08078201607848569 	 0.07577887462179425 	 0.08153993000394921 
741.0  	 0.0807321066919455 	 0.07573164272882645 	 0.08148959753822599 
742.0  	 0.08068228056178087 	 0.0756844903153045 	 0.08143935001927143 
743.0  	 0.08063253743136013 	 0.07563741712935021 	 0.08138918719038811 
744.0  	 0.08058287704522314 	 0.07559042292027218 	 0.08133910879601206 
745.0  	 0.08053329914907378 	 0.07554350743855777 	 0.08128911458170558 
746.0  	 0.08048380348977308 	 0.07549667043586619 	 0.08123920429415102 
747.0  	 0.08043438981533221 	 0.0754499116650211 	 0.08118937768114419 
748.0  	 0.08038505787490584 	 0.07540323088000359 	 0.081139634491588 
749.0  	 0.08033580741878499 	 0.07535662783594488 	 0.08108997447548594 
750.0  	 0.08028663819839063 	 0.07531010228911952 	 0.08104039738393609 
751.0  	 0.08023754996626631 	 0.07526365399693793 	 0.08099090296912413 
752.0  	 0.08018854247607231 	 0.07521728271793998 	 0.08094149098431791 
753.0  	 0.08013961548257822 	 0.07517098821178751 	 0.08089216118386051 
754.0  	 0.08009076874165681 	 0.0751247702392579 	 0.08084291332316454 
755.0  	 0.08004200201027742 	 0.07507862856223718 	 0.08079374715870591 
756.0  	 0.07999331504649937 	 0.0750325629437131 	 0.08074466244801766 
757.0  	 0.07994470760946555 	 0.07498657314776862 	 0.08069565894968399 
758.0  	 0.07989617945939607 	 0.07494065893957512 	 0.08064673642333418 
759.0  	 0.0798477303575817 	 0.07489482008538575 	 0.08059789462963675 
760.0  	 0.07979936006637807 	 0.07484905635252918 	 0.08054913333029357 
761.0  	 0.07975106834919872 	 0.07480336750940268 	 0.08050045228803378 
762.0  	 0.07970285497050959 	 0.07475775332546607 	 0.08045185126660835 
763.0  	 0.07965471969582212 	 0.07471221357123485 	 0.08040333003078376 
764.0  	 0.07960666229168782 	 0.0746667480182743 	 0.08035488834633675 
765.0  	 0.07955868252569176 	 0.07462135643919286 	 0.08030652598004841 
766.0  	 0.0795107801664466 	 0.07457603860763588 	 0.0802582426996983 
767.0  	 0.07946295498358684 	 0.0745307942982797 	 0.08021003827405947 
768.0  	 0.07941520674776247 	 0.07448562328682493 	 0.08016191247289192 
769.0  	 0.07936753523063338 	 0.07444052534999092 	 0.08011386506693798 
770.0  	 0.07931994020486337 	 0.0743955002655092 	 0.0800658958279162 
771.0  	 0.07927242144411434 	 0.07435054781211768 	 0.08001800452851615 
772.0  	 0.07922497872304063 	 0.07430566776955466 	 0.07997019094239291 
773.0  	 0.0791776118172831 	 0.07426085991855279 	 0.07992245484416169 
774.0  	 0.07913032050346339 	 0.07421612404083307 	 0.07987479600939232 
775.0  	 0.0790831045591786 	 0.07417145991909926 	 0.07982721421460431 
776.0  	 0.07903596376299525 	 0.07412686733703178 	 0.07977970923726109 
777.0  	 0.07898889789444412 	 0.07408234607928223 	 0.07973228085576524 
778.0  	 0.07894190673401424 	 0.07403789593146716 	 0.07968492884945272 
779.0  	 0.07889499006314803 	 0.0739935166801631 	 0.07963765299858838 
780.0  	 0.07884814766423498 	 0.07394920811290007 	 0.07959045308436012 
781.0  	 0.07880137932060723 	 0.07390497001815674 	 0.07954332888887436 
782.0  	 0.07875468481653322 	 0.07386080218535424 	 0.07949628019515054 
783.0  	 0.07870806393721307 	 0.073816704404851 	 0.07944930678711631 
784.0  	 0.07866151646877304 	 0.07377267646793725 	 0.0794024084496027 
785.0  	 0.0786150421982601 	 0.07372871816682937 	 0.0793555849683387 
786.0  	 0.07856864091363681 	 0.07368482929466447 	 0.07930883612994652 
787.0  	 0.07852231240377622 	 0.07364100964549528 	 0.07926216172193695 
788.0  	 0.07847605645845672 	 0.07359725901428467 	 0.07921556153270422 
789.0  	 0.07842987286835655 	 0.07355357719690012 	 0.07916903535152107 
790.0  	 0.07838376142504937 	 0.07350996399010896 	 0.0791225829685344 
791.0  	 0.0783377219209986 	 0.07346641919157268 	 0.07907620417475994 
792.0  	 0.07829175414955274 	 0.07342294259984206 	 0.07902989876207797 
793.0  	 0.07824585790494012 	 0.07337953401435164 	 0.0789836665232282 
794.0  	 0.07820003298226443 	 0.07333619323541522 	 0.07893750725180564 
795.0  	 0.07815427917749934 	 0.07329292006422022 	 0.07889142074225547 
796.0  	 0.07810859628748366 	 0.07324971430282276 	 0.07884540678986851 
797.0  	 0.07806298410991688 	 0.073206575754143 	 0.07879946519077694 
798.0  	 0.07801744244335403 	 0.07316350422195982 	 0.0787535957419495 
799.0  	 0.07797197108720089 	 0.07312049951090586 	 0.07870779824118693 
800.0  	 0.0779265698417095 	 0.07307756142646299 	 0.07866207248711772 
801.0  	 0.07788123851369083 	 0.07303468978451708 	 0.07861641827766472 
802.0  	 0.07783597693355175 	 0.07299188443984583 	 0.07857083540548537 
803.0  	 0.07779078493794059 	 0.07294914525710587 	 0.07852532366260424 
804.0  	 0.07774566236399956 	 0.07290647210122567 	 0.07847988284194428 
805.0  	 0.07770060904936311 	 0.07286386483740553 	 0.0784345127373216 
806.0  	 0.07765562483215595 	 0.07282132333111765 	 0.07838921314344033 
807.0  	 0.07761070955099174 	 0.07277884744810635 	 0.0783439838558877 
808.0  	 0.07756586304497089 	 0.0727364370543879 	 0.07829882467112893 
809.0  	 0.0775210851536792 	 0.07269409201625063 	 0.07825373538650225 
810.0  	 0.07747637571718603 	 0.07265181220025502 	 0.07820871580021399 
811.0  	 0.0774317345760427 	 0.07260959747323384 	 0.07816376571133381 
812.0  	 0.07738716157128075 	 0.07256744770229195 	 0.07811888491978952 
813.0  	 0.07734265654441011 	 0.07252536275480631 	 0.0780740732263624 
814.0  	 0.07729821933741782 	 0.0724833424984263 	 0.07802933043268262 
815.0  	 0.07725384979276598 	 0.07244138680107338 	 0.07798465634122406 
816.0  	 0.07720954775339044 	 0.07239949553094127 	 0.07794005075529997 
817.0  	 0.07716531306269866 	 0.07235766855649577 	 0.07789551347905786 
818.0  	 0.07712114556456863 	 0.07231590574647492 	 0.07785104431747521 
819.0  	 0.07707704510334694 	 0.07227420696988887 	 0.07780664307635463 
820.0  	 0.07703301152384719 	 0.07223257209601994 	 0.07776230956231933 
821.0  	 0.07698904467134839 	 0.07219100099442236 	 0.07771804358280851 
822.0  	 0.07694514439159324 	 0.0721494935349224 	 0.07767384494607273 
823.0  	 0.0769013105307868 	 0.0721080495876183 	 0.07762971346116969 
824.0  	 0.07685754293559449 	 0.07206666902288009 	 0.0775856489379594 
825.0  	 0.07681384145314096 	 0.07202535171134966 	 0.07754165118710002 
826.0  	 0.07677020593100811 	 0.07198409752394055 	 0.07749772002004325 
827.0  	 0.0767266362172336 	 0.07194290633183793 	 0.07745385524903002 
828.0  	 0.07668313216030949 	 0.07190177800649855 	 0.07741005668708621 
829.0  	 0.07663969360918041 	 0.0718607124196505 	 0.07736632414801822 
830.0  	 0.07659632041324216 	 0.07181970944329324 	 0.07732265744640868 
831.0  	 0.07655301242234004 	 0.07177876894969742 	 0.0772790563976122 
832.0  	 0.07650976948676745 	 0.0717378908114048 	 0.07723552081775133 
833.0  	 0.07646659145726416 	 0.07169707490122808 	 0.07719205052371196 
834.0  	 0.07642347818501492 	 0.07165632109225072 	 0.07714864533313945 
835.0  	 0.07638042952164781 	 0.07161562925782693 	 0.07710530506443433 
836.0  	 0.07633744531923292 	 0.07157499927158154 	 0.07706202953674843 
837.0  	 0.07629452543028056 	 0.07153443100740967 	 0.07701881856998039 
838.0  	 0.07625166970773994 	 0.07149392433947661 	 0.07697567198477188 
839.0  	 0.07620887800499754 	 0.07145347914221784 	 0.07693258960250343 
840.0  	 0.0761661501758758 	 0.07141309529033885 	 0.0768895712452907 
841.0  	 0.07612348607463136 	 0.07137277265881457 	 0.07684661673597996 
842.0  	 0.07608088555595376 	 0.07133251112288974 	 0.07680372589814469 
843.0  	 0.07603834847496398 	 0.07129231055807841 	 0.07676089855608131 
844.0  	 0.07599587468721272 	 0.07125217084016373 	 0.07671813453480542 
845.0  	 0.07595346404867924 	 0.07121209184519792 	 0.07667543366004782 
846.0  	 0.07591111641576974 	 0.07117207344950204 	 0.0766327957582509 
847.0  	 0.07586883164531577 	 0.07113211552966556 	 0.0765902206565644 
848.0  	 0.07582660959457314 	 0.07109221796254658 	 0.07654770818284215 
849.0  	 0.07578445012121998 	 0.0710523806252711 	 0.07650525816563762 
850.0  	 0.07574235308335577 	 0.07101260339523324 	 0.07646287043420094 
851.0  	 0.07570031833949963 	 0.07097288615009477 	 0.0764205448184746 
852.0  	 0.07565834574858883 	 0.07093322876778492 	 0.07637828114908993 
853.0  	 0.07561643516997782 	 0.07089363112650035 	 0.07633607925736363 
854.0  	 0.07557458646343601 	 0.07085409310470449 	 0.07629393897529368 
855.0  	 0.07553279948914719 	 0.07081461458112767 	 0.07625186013555618 
856.0  	 0.07549107410770761 	 0.07077519543476679 	 0.07620984257150146 
857.0  	 0.07544941018012463 	 0.0707358355448849 	 0.07616788611715057 
858.0  	 0.07540780756781557 	 0.07069653479101119 	 0.07612599060719183 
859.0  	 0.07536626613260597 	 0.07065729305294055 	 0.0760841558769771 
860.0  	 0.07532478573672868 	 0.07061811021073343 	 0.07604238176251862 
861.0  	 0.07528336624282171 	 0.07057898614471529 	 0.07600066810048495 
862.0  	 0.07524200751392779 	 0.07053992073547688 	 0.0759590147281982 
863.0  	 0.0752007094134923 	 0.07050091386387337 	 0.07591742148363013 
864.0  	 0.075159471805362 	 0.07046196541102433 	 0.07587588820539876 
865.0  	 0.07511829455378408 	 0.07042307525831361 	 0.07583441473276524 
866.0  	 0.07507717752340436 	 0.07038424328738874 	 0.07579300090563025 
867.0  	 0.07503612057926606 	 0.07034546938016074 	 0.07575164656453072 
868.0  	 0.07499512358680863 	 0.07030675341880398 	 0.07571035155063652 
869.0  	 0.07495418641186613 	 0.0702680952857557 	 0.07566911570574715 
870.0  	 0.07491330892066608 	 0.07022949486371577 	 0.07562793887228846 
871.0  	 0.0748724909798281 	 0.07019095203564633 	 0.07558682089330934 
872.0  	 0.07483173245636261 	 0.07015246668477164 	 0.07554576161247861 
873.0  	 0.07479103321766928 	 0.0701140386945775 	 0.07550476087408159 
874.0  	 0.07475039313153617 	 0.0700756679488113 	 0.07546381852301724 
875.0  	 0.07470981206613787 	 0.07003735433148123 	 0.0754229344047945 
876.0  	 0.07466928989003463 	 0.06999909772685632 	 0.07538210836552957 
877.0  	 0.07462882647217084 	 0.06996089801946606 	 0.07534134025194258 
878.0  	 0.07458842168187377 	 0.06992275509409987 	 0.07530062991135446 
879.0  	 0.07454807538885239 	 0.06988466883580711 	 0.07525997719168398 
880.0  	 0.07450778746319582 	 0.06984663912989626 	 0.07521938194144442 
881.0  	 0.0744675577753724 	 0.06980866586193506 	 0.07517884400974084 
882.0  	 0.07442738619622814 	 0.06977074891774997 	 0.07513836324626683 
883.0  	 0.07438727259698552 	 0.06973288818342563 	 0.07509793950130143 
884.0  	 0.07434721684924227 	 0.06969508354530489 	 0.0750575726257064 
885.0  	 0.07430721882497002 	 0.06965733488998811 	 0.07501726247092291 
886.0  	 0.07426727839651316 	 0.06961964210433308 	 0.07497700888896891 
887.0  	 0.07422739543658753 	 0.06958200507545448 	 0.07493681173243598 
888.0  	 0.0741875698182791 	 0.06954442369072361 	 0.07489667085448644 
889.0  	 0.0741478014150428 	 0.06950689783776787 	 0.0748565861088504 
890.0  	 0.0741080901007014 	 0.06946942740447073 	 0.07481655734982313 
891.0  	 0.07406843574944388 	 0.06943201227897094 	 0.07477658443226176 
892.0  	 0.07402883823582464 	 0.06939465234966248 	 0.07473666721158283 
893.0  	 0.07398929743476212 	 0.06935734750519412 	 0.07469680554375929 
894.0  	 0.07394981322153753 	 0.06932009763446889 	 0.07465699928531769 
895.0  	 0.07391038547179359 	 0.06928290262664387 	 0.07461724829333535 
896.0  	 0.0738710140615334 	 0.06924576237112968 	 0.07457755242543761 
897.0  	 0.07383169886711925 	 0.06920867675759025 	 0.07453791153979519 
898.0  	 0.07379243976527138 	 0.06917164567594228 	 0.07449832549512121 
899.0  	 0.07375323663306678 	 0.06913466901635495 	 0.07445879415066871 
900.0  	 0.07371408934793798 	 0.06909774666924956 	 0.07441931736622778 
901.0  	 0.07367499778767189 	 0.06906087852529895 	 0.07437989500212287 
902.0  	 0.07363596183040866 	 0.06902406447542733 	 0.07434052691921028 
903.0  	 0.0735969813546404 	 0.0689873044108098 	 0.07430121297887526 
904.0  	 0.07355805623920986 	 0.06895059822287172 	 0.07426195304302945 
905.0  	 0.07351918636330984 	 0.06891394580328891 	 0.07422274697410852 
906.0  	 0.07348037160648124 	 0.06887734704398656 	 0.07418359463506913 
907.0  	 0.0734416118486125 	 0.0688408018371392 	 0.07414449588938658 
908.0  	 0.07340290696993816 	 0.06880431007517032 	 0.07410545060105228 
909.0  	 0.07336425685103773 	 0.06876787165075168 	 0.07406645863457095 
910.0  	 0.07332566137283458 	 0.06873148645680327 	 0.0740275198549584 
911.0  	 0.07328712041659481 	 0.06869515438649258 	 0.07398863412773865 
912.0  	 0.07324863386392612 	 0.06865887533323443 	 0.0739498013189418 
913.0  	 0.07321020159677649 	 0.06862264919069026 	 0.0739110212951011 
914.0  	 0.07317182349743333 	 0.06858647585276816 	 0.0738722939232509 
915.0  	 0.07313349944852218 	 0.06855035521362197 	 0.07383361907092387 
916.0  	 0.07309522933300554 	 0.06851428716765115 	 0.07379499660614862 
917.0  	 0.07305701303418191 	 0.06847827160950025 	 0.07375642639744737 
918.0  	 0.07301885043568451 	 0.06844230843405856 	 0.07371790831383342 
919.0  	 0.07298074142148026 	 0.06840639753645966 	 0.07367944222480878 
920.0  	 0.07294268587586858 	 0.06837053881208087 	 0.07364102800036168 
921.0  	 0.07290468368348058 	 0.06833473215654308 	 0.07360266551096452 
922.0  	 0.07286673472927736 	 0.06829897746571001 	 0.07356435462757097 
923.0  	 0.07282883889854962 	 0.06826327463568803 	 0.07352609522161406 
924.0  	 0.07279099607691608 	 0.0682276235628257 	 0.07348788716500383 
925.0  	 0.0727532061503225 	 0.06819202414371311 	 0.07344973033012465 
926.0  	 0.07271546900504068 	 0.06815647627518169 	 0.07341162458983322 
927.0  	 0.07267778452766742 	 0.06812097985430376 	 0.07337356981745631 
928.0  	 0.07264015260512308 	 0.06808553477839184 	 0.07333556588678816 
929.0  	 0.07260257312465103 	 0.0680501409449985 	 0.07329761267208856 
930.0  	 0.07256504597381631 	 0.06801479825191592 	 0.07325971004808055 
931.0  	 0.07252757104050445 	 0.06797950659717515 	 0.07322185788994785 
932.0  	 0.07249014821292055 	 0.06794426587904591 	 0.07318405607333305 
933.0  	 0.07245277737958841 	 0.06790907599603621 	 0.0731463044743352 
934.0  	 0.07241545842934898 	 0.06787393684689166 	 0.0731086029695076 
935.0  	 0.07237819125135979 	 0.06783884833059517 	 0.07307095143585565 
936.0  	 0.0723409757350937 	 0.06780381034636657 	 0.0730333497508347 
937.0  	 0.07230381177033782 	 0.06776882279366202 	 0.07299579779234788 
938.0  	 0.07226669924719252 	 0.06773388557217362 	 0.07295829543874388 
939.0  	 0.07222963805607042 	 0.06769899858182889 	 0.0729208425688149 
940.0  	 0.07219262808769536 	 0.06766416172279059 	 0.07288343906179456 
941.0  	 0.07215566923310135 	 0.06762937489545591 	 0.07284608479735571 
942.0  	 0.07211876138363146 	 0.06759463800045623 	 0.07280877965560834 
943.0  	 0.07208190443093693 	 0.06755995093865656 	 0.07277152351709747 
944.0  	 0.07204509826697611 	 0.06752531361115523 	 0.0727343162628012 
945.0  	 0.07200834278401348 	 0.06749072591928329 	 0.07269715777412863 
946.0  	 0.07197163787461844 	 0.06745618776460412 	 0.0726600479329176 
947.0  	 0.07193498343166475 	 0.06742169904891299 	 0.07262298662143298 
948.0  	 0.07189837934832892 	 0.06738725967423648 	 0.0725859737223643 
949.0  	 0.07186182551808978 	 0.06735286954283232 	 0.07254900911882417 
950.0  	 0.07182532183472708 	 0.06731852855718846 	 0.07251209269434575 
951.0  	 0.07178886819232072 	 0.06728423662002317 	 0.07247522433288128 
952.0  	 0.07175246448524968 	 0.06724999363428401 	 0.07243840391879969 
953.0  	 0.07171611060819108 	 0.06721579950314786 	 0.07240163133688492 
954.0  	 0.0716798064561192 	 0.06718165413002022 	 0.07236490647233391 
955.0  	 0.07164355192430431 	 0.06714755741853468 	 0.07232822921075444 
956.0  	 0.071607346908312 	 0.06711350927255257 	 0.07229159943816346 
957.0  	 0.07157119130400214 	 0.06707950959616266 	 0.07225501704098516 
958.0  	 0.07153508500752767 	 0.06704555829368035 	 0.0722184819060489 
959.0  	 0.0714990279153339 	 0.06701165526964739 	 0.0721819939205874 
960.0  	 0.07146301992415739 	 0.06697780042883146 	 0.07214555297223482 
961.0  	 0.0714270609310251 	 0.06694399367622558 	 0.07210915894902496 
962.0  	 0.07139115083325355 	 0.06691023491704788 	 0.07207281173938945 
963.0  	 0.07135528952844739 	 0.06687652405674074 	 0.07203651123215557 
964.0  	 0.07131947691449904 	 0.06684286100097071 	 0.07200025731654484 
965.0  	 0.0712837128895875 	 0.06680924565562789 	 0.07196404988217092 
966.0  	 0.07124799735217716 	 0.06677567792682533 	 0.07192788881903783 
967.0  	 0.07121233020101735 	 0.06674215772089885 	 0.07189177401753821 
968.0  	 0.07117671133514103 	 0.0667086849444063 	 0.07185570536845141 
969.0  	 0.07114114065386404 	 0.06667525950412732 	 0.07181968276294189 
970.0  	 0.07110561805678416 	 0.06664188130706271 	 0.07178370609255719 
971.0  	 0.07107014344377996 	 0.0666085502604339 	 0.07174777524922626 
972.0  	 0.07103471671501037 	 0.06657526627168286 	 0.07171189012525794 
973.0  	 0.07099933777091319 	 0.0665420292484711 	 0.07167605061333872 
974.0  	 0.07096400651220461 	 0.06650883909867962 	 0.07164025660653149 
975.0  	 0.07092872283987814 	 0.06647569573040829 	 0.07160450799827353 
976.0  	 0.07089348665520356 	 0.0664425990519753 	 0.07156880468237481 
977.0  	 0.07085829785972633 	 0.0664095489719168 	 0.07153314655301635 
978.0  	 0.07082315635526651 	 0.06637654539898653 	 0.07149753350474865 
979.0  	 0.07078806204391774 	 0.06634358824215505 	 0.07146196543248963 
980.0  	 0.07075301482804663 	 0.06631067741060956 	 0.07142644223152331 
981.0  	 0.07071801461029163 	 0.0662778128137532 	 0.07139096379749788 
982.0  	 0.07068306129356232 	 0.06624499436120489 	 0.07135553002642436 
983.0  	 0.07064815478103822 	 0.06621222196279838 	 0.07132014081467446 
984.0  	 0.0706132949761685 	 0.06617949552858239 	 0.07128479605897953 
985.0  	 0.07057848178267034 	 0.0661468149688195 	 0.07124949565642832 
986.0  	 0.07054371510452881 	 0.06611418019398634 	 0.07121423950446594 
987.0  	 0.07050899484599533 	 0.06608159111477246 	 0.07117902750089174 
988.0  	 0.0704743209115873 	 0.0660490476420804 	 0.07114385954385807 
989.0  	 0.07043969320608694 	 0.06601654968702485 	 0.0711087355318684 
990.0  	 0.07040511163454055 	 0.06598409716093237 	 0.07107365536377593 
991.0  	 0.07037057610225772 	 0.06595168997534095 	 0.071038618938782 
992.0  	 0.07033608651481027 	 0.06591932804199943 	 0.07100362615643441 
993.0  	 0.07030164277803157 	 0.065887011272867 	 0.0709686769166259 
994.0  	 0.07026724479801556 	 0.06585473958011287 	 0.07093377111959265 
995.0  	 0.0702328924811161 	 0.06582251287611572 	 0.07089890866591267 
996.0  	 0.07019858573394583 	 0.0657903310734632 	 0.07086408945650426 
997.0  	 0.07016432446337574 	 0.0657581940849516 	 0.07082931339262466 
998.0  	 0.0701301085765339 	 0.06572610182358521 	 0.07079458037586825 
999.0  	 0.07009593798080478 	 0.06569405420257587 	 0.07075989030816515 
1000.0  	 0.07006181258382864 	 0.06566205113534267 	 0.07072524309177985 
1001.0  	 0.07002773224911703 	 0.06563009246275651 	 0.07069063864055053 
1002.0  	 0.06999369666359681 	 0.06559817773602188 	 0.0706560769134282 
1003.0  	 0.06995970547196805 	 0.06556630643693573 	 0.07062155788043466 
1004.0  	 0.06992575832124633 	 0.06553447805090531 	 0.07058708151137812 
1005.0  	 0.06989185486074626 	 0.06550269206692273 	 0.07055264777585493 
1006.0  	 0.06985799474206608 	 0.06547094797754056 	 0.07051825664325195 
1007.0  	 0.06982417761907235 	 0.06543924527884733 	 0.07048390808274853 
1008.0  	 0.0697904031478845 	 0.0654075834704435 	 0.07044960206331886 
1009.0  	 0.06975667098685988 	 0.0653759620554174 	 0.07041533855373382 
1010.0  	 0.06972298079657907 	 0.06534438054032203 	 0.0703811175225635 
1011.0  	 0.06968933223983126 	 0.0653128384351516 	 0.07034693893817942 
1012.0  	 0.06965572498159965 	 0.06528133525331825 	 0.0703128027687564 
1013.0  	 0.06962215868904785 	 0.06524987051163006 	 0.07027870898227545 
1014.0  	 0.0695886330315051 	 0.06521844373026764 	 0.07024465754652538 
1015.0  	 0.06955514768045323 	 0.06518705443276271 	 0.07021064842910575 
1016.0  	 0.06952170230951266 	 0.06515570214597566 	 0.07017668159742871 
1017.0  	 0.0694882965944291 	 0.06512438640007409 	 0.07014275701872164 
1018.0  	 0.06945493021306029 	 0.06509310672851111 	 0.0701088746600293 
1019.0  	 0.06942160284536324 	 0.06506186266800447 	 0.07007503448821648 
1020.0  	 0.06938831417338093 	 0.06503065375851524 	 0.07004123646997008 
1021.0  	 0.06935506388123006 	 0.06499947954322734 	 0.07000748057180181 
1022.0  	 0.06932185165508838 	 0.06496833956852689 	 0.06997376676005042 
1023.0  	 0.06928867722759371 	 0.064937233456339 	 0.0699400949923407 
1024.0  	 0.0692555405103839 	 0.06490616112006042 	 0.06990646519209165 
1025.0  	 0.06922244145966154 	 0.0648751225455214 	 0.06987287727438586 
1026.0  	 0.06918938003161254 	 0.06484411771835016 	 0.06983933115454669 
1027.0  	 0.06915635618240647 	 0.0648131466239745 	 0.0698058267481371 
1028.0  	 0.06912336986819707 	 0.06478220924762365 	 0.06977236397095878 
1029.0  	 0.06909042104512313 	 0.06475130557432993 	 0.06973894273905122 
1030.0  	 0.06905750966930893 	 0.06472043558893074 	 0.06970556296869088 
1031.0  	 0.06902463569686502 	 0.0646895992760702 	 0.06967222457639029 
1032.0  	 0.06899179908388864 	 0.06465879662020078 	 0.069638927478897 
1033.0  	 0.06895899978646447 	 0.06462802760558528 	 0.06960567159319293 
1034.0  	 0.0689262377606651 	 0.06459729221629824 	 0.06957245683649324 
1035.0  	 0.06889351296255179 	 0.06456659043622796 	 0.0695392831262457 
1036.0  	 0.06886082534817495 	 0.06453592224907802 	 0.06950615038012957 
1037.0  	 0.06882817487357476 	 0.06450528763836891 	 0.06947305851605494 
1038.0  	 0.06879556149478175 	 0.06447468658743988 	 0.0694400074521617 
1039.0  	 0.06876298516781727 	 0.06444411907945038 	 0.0694069971068187 
1040.0  	 0.06873044584869432 	 0.06441358509738195 	 0.06937402739862306 
1041.0  	 0.06869794349341789 	 0.06438308462403963 	 0.06934109824639903 
1042.0  	 0.06866547805798572 	 0.06435261764205386 	 0.06930820956919756 
1043.0  	 0.06863304949838855 	 0.06432218413388167 	 0.06927536128629487 
1044.0  	 0.06860065777061104 	 0.06429178408180874 	 0.06924255331719217 
1045.0  	 0.06856830283063214 	 0.06426141746795073 	 0.06920978558161454 
1046.0  	 0.06853598463442553 	 0.06423108427425488 	 0.06917705799951007 
1047.0  	 0.0685037031379605 	 0.06420078448250165 	 0.06914437049104923 
1048.0  	 0.06847145829720208 	 0.0641705180743062 	 0.0691117229766238 
1049.0  	 0.068439250068112 	 0.0641402850311201 	 0.06907911537684631 
1050.0  	 0.06840707840664875 	 0.06411008533423257 	 0.06904654761254897 
1051.0  	 0.06837494326876864 	 0.06407991896477239 	 0.06901401960478311 
1052.0  	 0.06834284461042585 	 0.06404978590370904 	 0.06898153127481814 
1053.0  	 0.0683107823875732 	 0.06401968613185448 	 0.0689490825441409 
1054.0  	 0.06827875655616263 	 0.06398961962986441 	 0.06891667333445474 
1055.0  	 0.0682467670721457 	 0.06395958637824006 	 0.06888430356767895 
1056.0  	 0.06821481389147413 	 0.0639295863573294 	 0.06885197316594772 
1057.0  	 0.06818289697010026 	 0.06389961954732873 	 0.0688196820516095 
1058.0  	 0.06815101626397745 	 0.0638696859282839 	 0.068787430147226 
1059.0  	 0.06811917172906086 	 0.06383978548009227 	 0.06875521737557187 
1060.0  	 0.06808736332130763 	 0.06380991818250352 	 0.06872304365963336 
1061.0  	 0.06805559099667768 	 0.06378008401512159 	 0.06869090892260804 
1062.0  	 0.06802385471113381 	 0.06375028295740573 	 0.06865881308790366 
1063.0  	 0.0679921544206426 	 0.06372051498867212 	 0.06862675607913764 
1064.0  	 0.06796049008117457 	 0.06369078008809513 	 0.06859473782013614 
1065.0  	 0.06792886164870482 	 0.06366107823470889 	 0.06856275823493352 
1066.0  	 0.06789726907921344 	 0.06363140940740834 	 0.06853081724777124 
1067.0  	 0.0678657123286859 	 0.0636017735849509 	 0.0684989147830974 
1068.0  	 0.06783419135311385 	 0.06357217074595777 	 0.06846705076556606 
1069.0  	 0.06780270610849502 	 0.06354260086891506 	 0.0684352251200361 
1070.0  	 0.0677712565508342 	 0.06351306393217544 	 0.0684034377715709 
1071.0  	 0.06773984263614338 	 0.06348355991395924 	 0.06837168864543743 
1072.0  	 0.06770846432044238 	 0.06345408879235578 	 0.06833997766710548 
1073.0  	 0.06767712155975904 	 0.06342465054532477 	 0.0683083047622469 
1074.0  	 0.06764581431013007 	 0.06339524515069767 	 0.06827666985673521 
1075.0  	 0.06761454252760103 	 0.06336587258617868 	 0.06824507287664434 
1076.0  	 0.06758330616822715 	 0.06333653282934643 	 0.06821351374824844 
1077.0  	 0.06755210518807345 	 0.06330722585765478 	 0.06818199239802075 
1078.0  	 0.06752093954321536 	 0.06327795164843458 	 0.06815050875263312 
1079.0  	 0.06748980918973922 	 0.0632487101788946 	 0.06811906273895542 
1080.0  	 0.0674587140837424 	 0.0632195014261228 	 0.06808765428405439 
1081.0  	 0.06742765418133395 	 0.06319032536708764 	 0.06805628331519342 
1082.0  	 0.06739662943863486 	 0.06316118197863926 	 0.0680249497598315 
1083.0  	 0.0673656398117789 	 0.0631320712375109 	 0.06799365354562296 
1084.0  	 0.06733468525691219 	 0.06310299312031961 	 0.06796239460041614 
1085.0  	 0.0673037657301945 	 0.06307394760356805 	 0.06793117285225336 
1086.0  	 0.06727288118779913 	 0.06304493466364533 	 0.06789998822936986 
1087.0  	 0.06724203158591324 	 0.0630159542768281 	 0.06786884066019302 
1088.0  	 0.06721121688073879 	 0.06298700641928215 	 0.06783773007334219 
1089.0  	 0.06718043702849229 	 0.06295809106706314 	 0.0678066563976275 
1090.0  	 0.06714969198540552 	 0.06292920819611796 	 0.06777561956204936 
1091.0  	 0.06711898170772591 	 0.06290035778228581 	 0.06774461949579788 
1092.0  	 0.0670883061517169 	 0.06287153980129957 	 0.06771365612825224 
1093.0  	 0.0670576652736582 	 0.06284275422878655 	 0.06768272938897973 
1094.0  	 0.06702705902984628 	 0.06281400104026989 	 0.0676518392077355 
1095.0  	 0.06699648737659468 	 0.06278528021116954 	 0.0676209855144615 
